"","X","Gene.name","alpha","beta","lambda1","lambda2","MCpval","on_state_freq","on_state","total_cells","CellType","MEAN","MODE","MEDIAN"
"4613",4613,"Scoc",0.033285996076902,0.125770022631136,607.443197610726,0.533196525754249,0.207,36,9,25,"Fast-spiking",252.937348167915,27.8184810424247,0
"4614",4614,"Sdad1",0.0334503260434619,1.19672330862461,2098.39568857824,0.896260888532856,0.107,36,9,25,"Fast-spiking",301.531510787809,4.52910942672563,0
"4615",4615,"Sdc2",0.0444395877132184,28.156006509777,2799.793812926,0.528297306522765,0.886,28,7,25,"Fast-spiking",26.5187687437964,0.573585756785139,0
"4616",4616,"Sdc3",0.035634684497279,0.497301467566477,36.1745874654391,1.00570118907367,0.981,24,6,25,"Fast-spiking",11.3697659617403,1.38688214155114,0
"4617",4617,"Sdcbp",0.0175765251089032,1.06558173776211,802.066679475916,3.24737183673195,0.471,28,7,25,"Fast-spiking",126.999700243112,0.87091032110348,0
"4618",4618,"Sdf2",0.0102424678577393,0.259345086649563,4500.56198592794,0.976753848051782,0.996,28,7,25,"Fast-spiking",703.799147413128,-1.18799923362349,0
"4619",4619,"Sdf4",0.0340290552745456,0.255500158118878,587.318066015083,0.925810780781048,0.711,28,7,25,"Fast-spiking",229.335094978773,58.1933573283654,0
"4620",4620,"Sdha",0.0575179266043137,0.716927839846451,3095.82921925671,1.04834959650506,0.787,48,12,25,"Fast-spiking",563.136055108236,57.0695920747036,0
"4621",4621,"Sdhb",1.26565776882907,5.36561885240106,767.027203014062,1.99174157997468,0.444,28,7,25,"Fast-spiking",265.400217658346,201.066038566904,0
"4622",4622,"Sdhd",0.0831953070146004,34.0359257040562,940.261006115459,8.71872588894291,0.234,24,6,25,"Fast-spiking",262.117341529176,48.5265543707918,0
"4623",4623,"Sdk1",0.137388004794637,1.67294034609575,79.6027768345396,0.0737057373076702,0.721,40,10,25,"Fast-spiking",1.11218005759797,0.340620280573248,0
"4624",4624,"Sec11a",0.0134450019282732,0.270790124325869,195.881098336278,0.936263570210453,0.958,24,6,25,"Fast-spiking",41.9853144268309,0.715668894308692,0
"4625",4625,"Sec14l4",0.0967988228826055,0.292349629257069,10.2845593494667,0.477478643174053,0.756,48,12,25,"Fast-spiking",2.80613272366585,2.45608486751107,0
"4626",4626,"Sec22b",0.0230150078903325,2.01377449644312,637.217689730263,2.96040193912439,0.864,24,6,25,"Fast-spiking",135.436620466114,2.24809677460249,0
"4627",4627,"Sec23ip",0.0325107528382012,1.02535390233275,227.321972522829,1.2681354640774,0.971,20,5,25,"Fast-spiking",70.520127761901,17.7566490995907,0
"4628",4628,"Sel1l",0.0323031632578681,0.234879221904328,1879.53842141486,0.865851756897183,1,44,11,25,"Fast-spiking",494.308760432355,57.0580292925656,0
"4629",4629,"Selk",0.0524884214975628,0.398258613110377,1345.16538156135,0.995272010559941,0.945,48,12,25,"Fast-spiking",345.375082264653,48.5733862518317,0
"4630",4630,"Selm",0.0182507096068441,0.184746736376515,106.16607578553,0.622467147627241,0.966,20,5,25,"Fast-spiking",33.7587517844981,10.5238237712668,0
"4631",4631,"Sema4g",0.0512191623506002,1.61779854714186,321.755881627184,2.67407657333829,0.945,28,7,25,"Fast-spiking",118.342503861942,33.8861171559193,0
"4632",4632,"Sema6c",0.114287739086807,0.88205137273075,59.7260077304773,0.0879735985967443,0.889,32,8,25,"Fast-spiking",1.84851626241338,0.790791342940869,0
"4633",4633,"Senp2",0.0995055052357483,6.61448252250788,374.806801019532,2.35239278734496,0.725,44,11,25,"Fast-spiking",32.567078973341,5.09762693138066,0
"4634",4634,"Sephs2",0.0470090732150872,1.17469953590265,81.4338378752711,1.15383972516725,0.881,28,7,25,"Fast-spiking",15.0117721652037,1.90294917948007,0
"4635",4635,"42980",0.0139008366107734,1.21970793968258,1532.6399843582,2.05652637373112,0.07,36,9,25,"Fast-spiking",273.641466115233,9.35394389945918,0
"4636",4636,"42981",0.0453899731264733,7.18850785086198,1139.56999353387,2.99459389634087,0.479,44,11,25,"Fast-spiking",162.259365201929,22.9319763629027,0
"4637",4637,"42982",0.0160687174935166,0.270772053055452,1003.72522568753,0.455264773117744,0.552,24,6,25,"Fast-spiking",194.962280065572,54.009776058777,0
"4638",4638,"42985",0.0415322320126834,0.387967373365779,2802.70760118998,0.9074074604635,0.626,52,13,25,"Fast-spiking",564.617378307812,52.0500532003502,0.20398577982713
"4639",4639,"42987",0.0905160960110362,2.57907821989212,12.6647476607901,2.4312160066557,0.735,24,6,25,"Fast-spiking",5.00568643623356,1.17299675936447,0
"4640",4640,"42989",0.0219013398180457,1.05143618664948,1103.73491401874,1.81747602911768,0.907,40,10,25,"Fast-spiking",181.145899662283,11.8998527499759,0
"4641",4641,"Serbp1",0.0441008335776008,0.296424889223459,3355.72736579651,0.902494019627271,0.986,52,13,25,"Fast-spiking",797.061420458534,78.1223354535828,0.20398577982713
"4642",4642,"Serinc1",0.0438703921354851,0.467842105148837,4958.51271366344,0.974166722235779,0.705,60,15,25,"Fast-spiking",721.831444098662,101.959785066743,1.32224841071798
"4643",4643,"Serinc3",0.0664994139561913,0.855002415637805,1118.49603443756,1.36186591942393,0.791,40,10,25,"Fast-spiking",255.008281136532,53.4078434794586,0
"4644",4644,"Serp1",0.0356783755820048,2.82902703127802,1397.51522149278,3.95111295332477,0.588,40,10,25,"Fast-spiking",213.170001590481,3.69048522193336,0
"4645",4645,"Sestd1",0.039568569928277,4.89363488722905,447.529557250033,5.52110771978921,0.8,28,7,25,"Fast-spiking",52.183469945233,2.34118407676996,0
"4646",4646,"Setd1b",0.0446385464951734,1.16715477545219,1491.46050539188,0.0742891115130684,0.992,36,9,25,"Fast-spiking",13.5517857939996,1.36011304178017,0
"4647",4647,"Setd5",0.0652411483120892,2.5984327299442,4396.68538505364,0.168362271430399,0.979,44,11,25,"Fast-spiking",47.2238637687253,1.62689958880104,0
"4648",4648,"Set",0.0393528992650691,0.8587373563969,874.008668854122,1.07427327268255,0.985,28,7,25,"Fast-spiking",192.11700914925,33.6442350866,0
"4649",4649,"Sez6l2",0.0684847972323583,5.52901702417533,217.478516618868,2.74024542825241,0.648,32,8,25,"Fast-spiking",42.222628547557,5.98346654955849,0
"4650",4650,"Sez6l",0.046155963539385,2.61444912536362,335.927984236127,0.947112335624813,0.211,24,6,25,"Fast-spiking",60.1341974155359,4.30489406519542,0
"4651",4651,"Sf1",0.105078781957412,0.177593319812541,6660.2570856174,0.0291678301201489,0.34,28,7,25,"Fast-spiking",70.3617932442822,7.2047287332671,0
"4652",4652,"Sf3b1",0.0596017665221498,0.259296322461964,489.704956068639,0.917368264821461,0.54,44,11,25,"Fast-spiking",177.952712214211,31.9217936885857,0
"4653",4653,"Sfi1",0.0428208046235876,1.70596076998288,63.3977492977015,1.78347911187989,0.899,20,5,25,"Fast-spiking",19.0788491389609,2.81896792911869,0
"4654",4654,"Sfpq",0.198871921980999,5.24000632504654,5855.43923688346,3.35189699170793,0.891,60,15,25,"Fast-spiking",667.064816516744,21.6400028773152,1.43547482341089
"4655",4655,"Sfr1",0.0246768097673068,15.5350220494539,1312.40789070251,4.95041749372101,0.309,28,7,25,"Fast-spiking",262.334822919722,13.6317668052751,0
"4656",4656,"Sfrs18",0.0467357991929261,0.528145735968893,5806.70787947485,0.976277448946005,0.893,52,13,25,"Fast-spiking",815.051824423512,55.3649185025,0.470221178956383
"4657",4657,"Sfswap",0.0939030445967563,0.750544305738912,13.5181274049035,0.479713400244015,0.8,28,7,25,"Fast-spiking",2.85525662584475,1.50754979128551,0
"4658",4658,"Sftpb",0.0848304217607712,0.564328692119069,6.24102532274439,0.545460999791309,0.882,24,6,25,"Fast-spiking",1.92823330523707,1.06524852273314,0
"4659",4659,"Sfxn3",0.035433552023838,1.38631396165956,130.771834071678,1.65965583463415,0.497,20,5,25,"Fast-spiking",33.0672509484227,12.1933043302507,0
"4660",4660,"Sgcb",0.0593724079838284,166.187426351259,2506.60375572115,174.952494546783,0.767,20,5,25,"Fast-spiking",957.573494161548,274.116458909483,0
"4661",4661,"Sgpp1",0.0239701492692389,0.124424408803117,657.819516782564,0.496437767158655,1,24,6,25,"Fast-spiking",286.037615979182,130.290435571078,0
"4662",4662,"Sgsm2",0.0568023792276712,0.256969591282514,125.696089323191,0.684390183931628,0.97,36,9,25,"Fast-spiking",46.9129028620734,14.9657426462509,0
"4663",4663,"Sgta",0.062042216101271,0.490169999483666,1510.62986897891,0.920281628788964,0.387,52,13,25,"Fast-spiking",338.088185821925,30.87280099313,0.146167724451797
"4664",4664,"Sh2b1",0.135904483400337,2.73320497033203,35.0933068090762,1.09774803161162,0.323,40,10,25,"Fast-spiking",4.48746444407104,0.583114256939932,0
"4665",4665,"Sh3bgrl",0.0805182858086523,0.886428359716926,15.462786800713,0.572799975995585,0.953,28,7,25,"Fast-spiking",2.80217872959783,1.07051732184748,0
"4666",4666,"Sh3gl2",0.030381245335112,0.632231685554329,1374.39416838063,1.18409455463483,0.885,28,7,25,"Fast-spiking",393.539579947286,100.614117242702,0
"4667",4667,"Sh3glb1",0.053715580366053,1.33121167987401,212.136490784598,2.21052292819449,0.713,48,12,25,"Fast-spiking",29.4826084250972,1.13239893211043,0
"4668",4668,"Sh3rf3",0.0140426786962469,0.0933377662556458,8.59147004308018,1.18905664488567,0.722,20,5,25,"Fast-spiking",6.90638824473112,3.0803406648038,0
"4669",4669,"Shisa7",0.0416979665540018,0.461792016501448,39.8358586558664,0.0445807965120644,0.922,20,5,25,"Fast-spiking",0.754488452145829,0.35955553830538,0
"4670",4670,"Shroom2",0.0193696501216656,1.12720760246288,1118.31938504381,3.62798732323107,0.216,40,10,25,"Fast-spiking",177.463966343315,0.658388678354498,0
"4671",4671,"Siah1a",0.0162427203428225,0.257903704662441,192.469271455854,0.0581438154787232,0.814,20,5,25,"Fast-spiking",3.73940140171315,0.620025131917374,0
"4672",4672,"Sin3b",0.195494927381461,4.65747269256115,71.1837347185176,1.13748744957991,0.981,48,12,25,"Fast-spiking",7.52881763115493,1.56540370782112,0
"4673",4673,"Sipa1l1",0.0172239460022122,0.159560496665403,3049.45466678284,0.502046741597716,0.991,36,9,25,"Fast-spiking",647.574229610932,24.157284272946,0
"4674",4674,"Sirpa",0.125245339397381,0.865944306999842,1159.90073768512,1.03649680816814,0.519,48,12,25,"Fast-spiking",336.028539880976,74.7822919557764,0
"4675",4675,"Sirt2",0.0905823403657956,277.093154669871,3110.92321537933,46.7840359889904,0.441,28,7,25,"Fast-spiking",532.62351585292,77.5544983472597,0
"4676",4676,"Skp1a",0.0411880076172837,3.68055350724203,1304.24407961291,3.69569622005527,0.602,48,12,25,"Fast-spiking",123.083672635042,3.8383911136943,0
"4677",4677,"Slain2",0.119858694580528,0.929683828698978,2823.94349419289,0.0976455795014266,0.383,20,5,25,"Fast-spiking",36.0105457533668,1.34662702189555,0
"4678",4678,"Slc1a2",0.17752097660246,3.96846587802114,5523.33214764845,2.07427561715295,0.958,72,18,25,"Fast-spiking",588.069970947021,29.318136994567,2.38370406600867
"4679",4679,"Slc1a4",0.0498745066525727,12.5736164698178,741.707451035562,7.46486558662983,0.616,28,7,25,"Fast-spiking",166.872246980107,27.117318349669,0
"4680",4680,"Slc2a3",1.47783028880941,0.534278830480296,1808.52863454761,0.916316774825722,0.409,20,5,25,"Fast-spiking",1146.16274084866,1560.6888009713,0
"4681",4681,"Slc3a2",0.0858290913730715,53.4004646067183,389.455657264847,30.5864129582621,0.45,24,6,25,"Fast-spiking",124.849421332168,49.4496336891113,0
"4682",4682,"Slc4a10",0.0234824290196146,0.152496230982748,1137.78024912041,0.606041221976727,0.572,36,9,25,"Fast-spiking",282.645376731814,17.0261054670943,0
"4683",4683,"Slc5a3",0.0431756327928081,3.72837542164443,593.135729945246,2.40699971440749,0.506,40,10,25,"Fast-spiking",38.6442751478239,1.11413165038349,0
"4684",4684,"Slc6a8",0.0796499651675562,1.28206135712948,53.4061387619555,2.27878747343231,0.89,32,8,25,"Fast-spiking",24.5815296333081,5.27333141589515,0
"4685",4685,"Slc6a17",0.0399199044276648,0.136869505175887,5.4664980944376,2.9580122287407,0.887,32,8,25,"Fast-spiking",12.0443655023973,13.3277906459351,0
"4686",4686,"Slc7a14",0.0265133222996189,1.94572577288951,737.522804340038,2.49215060643498,0.922,44,11,25,"Fast-spiking",94.9306136448809,0.87840822042677,0
"4687",4687,"Slc8a2",0.0496225536256998,0.809425929138998,34.6977586623396,1.27007940881001,0.7,28,7,25,"Fast-spiking",9.63460579670924,0.928924099249832,0
"4688",4688,"Slc9a3r2",0.0834115475641826,18.7168920483375,539.788710380492,1.4111741518532,0.347,36,9,25,"Fast-spiking",8.56880785752154,0.980579276332617,0
"4689",4689,"Slc12a2",0.0719558007745013,4.25300841390048,141.454874881408,1.76012735101802,0.382,28,7,25,"Fast-spiking",18.5275902791878,1.34602986007411,0
"4690",4690,"Slc12a5",0.11162745859765,1.49916130143231,3005.55498932433,1.4193284020629,0.938,48,12,25,"Fast-spiking",602.833645958156,93.0175178066372,0
"4691",4691,"Slc12a6",0.0800112506738924,0.678429876872014,14.7457006454626,3.37162364052644,0.779,24,6,25,"Fast-spiking",20.9486441694975,6.03898442318705,0
"4692",4692,"Slc17a7",0.124633565389041,3.03947801407036,91.8373832079467,1.17618279216596,0.13,44,11,25,"Fast-spiking",10.1310272853826,1.3600688337514,0
"4693",4693,"Slc22a5",0.0353830335620061,0.758054209377618,42.408916261896,1.52941211400395,0.639,24,6,25,"Fast-spiking",12.2332558620352,1.50287748185742,0
"4694",4694,"Slc22a15",0.0218048204143577,7.16774731617984,1467.50390824221,2.72516547094694,0.925,32,8,25,"Fast-spiking",47.852092708697,1.13333008089185,0
"4695",4695,"Slc22a17",0.0131324441079004,0.0840604538335133,4412.91998929178,0.903620122034105,0.896,52,13,25,"Fast-spiking",1115.63698897232,112.804601276456,1.01992889913565
"4696",4696,"Slc24a2",0.0536128298605074,0.307193045916631,4611.52558545846,0.986689615324003,0.372,48,12,25,"Fast-spiking",1248.95448351083,295.915252449112,0
"4697",4697,"Slc25a3",0.138390470601286,2.48971739915361,2534.32794368703,1.34716232824553,0.737,60,15,25,"Fast-spiking",307.806190148376,47.1462186680897,0.407971559654261
"4698",4698,"Slc25a5",0.0892686013540312,0.731037623663272,7563.22885126659,0.972718040239379,1,52,13,25,"Fast-spiking",1453.19447343441,241.51399145557,0.584670897807189
"4699",4699,"Slc25a11",0.0202566621289536,1.98609151336814,1582.59637301695,3.43632921577902,0.979,44,11,25,"Fast-spiking",179.974414578947,1.6417993254303,0
"4700",4700,"Slc25a23",0.0352868698775972,0.626265834671215,161.662113571806,0.100340136574677,0.971,20,5,25,"Fast-spiking",4.2481455291382,0.791112858714722,0
"4701",4701,"Slc25a39",0.0280218833185118,0.336772071024399,5.92593904761875,1.88192939651356,0.945,20,5,25,"Fast-spiking",4.79341062034406,1.18015537849779,0
"4702",4702,"Slc25a46",0.0420626526470198,1.40408881812853,2760.63109118631,1.20396213677668,0.964,48,12,25,"Fast-spiking",344.957595862155,25.3753896507223,0
"4703",4703,"Slc30a1",0.0250256990933428,0.48391612745232,20667.4347340441,0.0687697584669888,0.187,24,6,25,"Fast-spiking",178.750788134493,0.669150833554255,0
"4704",4704,"Slc30a9",0.0357913679443382,1.6099555837633,2414.34739752886,1.22614988629909,0.153,32,8,25,"Fast-spiking",362.470006088412,79.9305086927444,0
"4705",4705,"Slc30a10",0.0905326367575698,0.791967190819871,138.215076613179,1.01707435533299,0.65,80,20,25,"Fast-spiking",19.9453673768095,2.30359190937389,2.87981344413349
"4706",4706,"Slc32a1",0.123606058954739,1.21722026504519,2723.07510719356,1.41582116150962,0.608,56,14,25,"Fast-spiking",603.459190149328,136.246124505818,0.46187867986704
"4707",4707,"Slc33a1",0.0413916571657155,8.65545500814667,758.719581440127,4.10825241362149,0.707,24,6,25,"Fast-spiking",173.028181245778,20.1974007863335,0
"4708",4708,"Slc35b1",0.0209716918895032,1.18840982455573,210.612784349459,1.60693902006989,0.938,20,5,25,"Fast-spiking",43.1063113153335,1.45047074824488,0
"4709",4709,"Slc35e1",0.15390609901952,2.45537909516589,2561.55476987151,0.0846999000138568,0.716,24,6,25,"Fast-spiking",19.0101218231284,0.372771869709503,0
"4710",4710,"Slc35f1",0.0525537809498583,32.5818408012628,1008.43683634103,7.61570712856281,0.533,24,6,25,"Fast-spiking",185.97706248012,7.03942726600091,0
"4711",4711,"Slc38a1",0.0527026715580951,1.884310994996,995.893960815152,2.29703407414023,0.795,56,14,25,"Fast-spiking",161.334206757158,3.53910517600463,0.146167724451797
"4712",4712,"Slc38a2",0.0888180818158162,1.99327792346296,844.450281182173,0.969597422113571,0.765,44,11,25,"Fast-spiking",98.7043379212869,6.54843406543111,0
"4713",4713,"Slc38a4",0.139000474255056,2.80963012884053,61.6576335373113,0.105438272370301,0.614,28,7,25,"Fast-spiking",1.09011117869604,0.388495900065542,0
"4714",4714,"Slc39a2",0.0386535596656319,3.47396393808328,263.805129133919,2.8922308104807,0.361,20,5,25,"Fast-spiking",56.2276159844832,3.24068871426828,0
"4715",4715,"Slc39a9",1.03361043044572,36.2299839182253,434.077371606578,0.728599842254278,0.758,76,19,25,"Fast-spiking",27.8054069721482,3.5675332469898,2.7556605059879
"4716",4716,"Slc39a10",0.0353815008272845,4.00315893561004,539.326750575801,2.95525960060177,0.09,20,5,25,"Fast-spiking",118.371116546179,5.2294669032306,0
"4717",4717,"Slfn5",0.174186225510723,23.8011895813033,885.52179096548,0.292875592112209,0.398,52,13,25,"Fast-spiking",5.80594357076959,0.54079968996201,0.146167724451797
"4718",4718,"Sltm",0.0271577926616805,0.365154519816316,7684.58514350756,0.971414834655734,1,56,14,25,"Fast-spiking",910.22563041526,95.3754594499297,1.43547482341089
"4719",4719,"Slu7",0.0205700816882494,0.493069189949482,237.165638764296,0.865515438912396,0.898,20,5,25,"Fast-spiking",50.1129755149621,2.65021626638805,0
"4720",4720,"Smad1",0.0315789642382937,2.35690927390857,403.057304049605,2.65363183787962,0.816,20,5,25,"Fast-spiking",86.3183487767398,3.56486306984126,0
"4721",4721,"Smad4",0.0208891062473116,2.36615876959576,591.96259004203,2.74514275118788,0.97,28,7,25,"Fast-spiking",124.192985487345,8.66837994961105,0
"4722",4722,"Smad7",0.0816418686399066,1.04860020346933,49.6640751508046,1.23100675856414,0.936,36,9,25,"Fast-spiking",13.9263180858028,2.47197801689857,0
"4723",4723,"Smap1",0.0466099313961896,2.12379651706808,633.31253365364,2.32692311418053,0.69,40,10,25,"Fast-spiking",163.164182947814,11.1169825423146,0
"4724",4724,"Smarca1",0.0324566661845747,6.03380766303122,605.608036281641,7.13726716733157,0.995,40,10,25,"Fast-spiking",66.5106786469556,0.709026698808058,0
"4725",4725,"Smarcad1",0.0299193454115184,0.823515043320693,409.055975997345,1.39652014057367,0.308,24,6,25,"Fast-spiking",129.972155432308,3.32987292982654,0
"4726",4726,"Smarcc2",0.0278199253885038,0.327965728860671,621.331148870439,0.963545774525407,0.898,44,11,25,"Fast-spiking",119.182627316032,18.799060222606,0
"4727",4727,"Smarce1",0.0303513161505824,0.272254398219493,469.20797630438,0.0399575352493608,0.834,40,10,25,"Fast-spiking",4.37065853158618,0.390228029511517,0
